gene	high_median	low_median	logCPM_difference	p_value	fdr
PLAGL1	3.7203812126726703	0.7978720949589022	2.9225091177137683	3.790565891528775e-09	3.6836315171173393e-07
LIMD1	5.088748480801826	2.6529535683275047	2.435794912474321	2.1063038984199817e-09	3.6836315171173393e-07
BRD3	3.250172766594088	1.4320798192429551	1.8180929473511327	3.837068908365684e-09	3.6836315171173393e-07
AARS2	4.5028751854130515	3.145303756438482	1.3575714289745697	5.157544523900727e-09	3.6836315171173393e-07
ARHGAP31	5.124613397563545	2.429514426319926	2.6950989712436186	1.9352215936740037e-10	3.6836315171173393e-07
MYO5A	5.15802329945239	2.3649393237536103	2.7930839756987798	7.540531556225133e-10	3.6836315171173393e-07
DHX36	4.592015544583063	1.8825007672212715	2.7095147773617914	3.834731764827763e-09	3.6836315171173393e-07
MTOR	5.407990345586756	3.4044830714014394	2.003507274185317	5.160636944143327e-09	3.6836315171173393e-07
RALGDS	6.054216475338963	3.979822455342405	2.074394019996558	4.676444453547252e-09	3.6836315171173393e-07
KYNU	4.2635614681979455	1.540364025304164	2.7231974428937815	1.9041873052649618e-09	3.6836315171173393e-07
GBP1	6.840323882803396	3.149131752026566	3.6911921307768303	1.4047290010011277e-09	3.6836315171173393e-07
RNF139	4.068288455647933	2.179490265827302	1.8887981898206307	3.4658250039478877e-09	3.6836315171173393e-07
TGFBR2	6.270531901711408	3.3236769676619007	2.946854934049507	2.844483163607356e-09	3.6836315171173393e-07
RAPGEF1	7.195382275872037	4.7044808527096365	2.4909014231624003	4.676444453547252e-09	3.6836315171173393e-07
NUP62	6.404473475311036	4.010637124438739	2.393836350872297	3.837068908365684e-09	3.6836315171173393e-07
LRRK2	4.5629838165994405	1.2880404604035687	3.274943356195872	1.386774632456479e-09	3.6836315171173393e-07
ADD1	6.870823377826687	4.980392217213726	1.8904311606129607	4.236571581735788e-09	3.6836315171173393e-07
CHD2	6.037861018293226	3.9139780659016754	2.1238829523915506	6.844367703785251e-10	3.6836315171173393e-07
RAB7L1	6.1295378649207795	2.997081180139195	3.1324566847815847	5.160636944143327e-09	3.6836315171173393e-07
ZNF888	2.1158276049658227	0.3128377085503805	1.802989896415442	4.210968574540744e-09	3.6836315171173393e-07
NUP153	5.62786201210252	2.5061056832823683	3.121756328820152	5.690078306308563e-09	3.6836315171173393e-07
BCL9	3.1462700288511147	1.1724069491272395	1.9738630797238752	2.83920315723323e-09	3.6836315171173393e-07
GLYR1	6.145527277694413	3.0493114856064714	3.0962157920879414	5.693471402415256e-09	3.6836315171173393e-07
TNS3	6.4982757719798805	3.503059820323726	2.9952159516561543	1.5550538657036588e-09	3.6836315171173393e-07
CDC5L	5.377589530690822	2.527569546732615	2.8500199839582074	4.676444453547252e-09	3.6836315171173393e-07
PLK3	4.507314257046555	2.7750260181706117	1.732288238875943	2.323438325965656e-09	3.6836315171173393e-07
ZNF625	0.4372806647446579	0.03501577808419835	0.4022648866604595	5.572095158710877e-09	3.6836315171173393e-07
AGAP5	2.1084849686297806	0.6983629106428786	1.410122057986902	2.5687433255898168e-09	3.6836315171173393e-07
MIR7-1	0.5373863040877209	0.02325081744906315	0.5141354866386578	4.774852154956169e-09	3.6836315171173393e-07
EXOC2	4.73925729789797	2.272582623989414	2.466674673908556	1.5550538657036588e-09	3.6836315171173393e-07
HPS5	4.956304096896353	2.4389987082672597	2.5173053886290937	5.148277127726346e-09	3.6836315171173393e-07
PEX12	2.262142543133301	0.5437199873340849	1.7184225557992159	2.2787336453923835e-09	3.6836315171173393e-07
SEC31A	6.254033808838454	3.755502781068791	2.498531027769663	4.236571581735788e-09	3.6836315171173393e-07
CHERP	4.54043039314018	1.5375547551602784	3.0028756379799013	5.659621046989025e-09	3.6836315171173393e-07
FAM65B	6.5630128865854385	3.8154382094373456	2.747574677148093	7.590730277273646e-10	3.6836315171173393e-07
ATP6V1B2	6.419697104855775	3.990073039731797	2.4296240651239778	5.690078306308563e-09	3.6836315171173393e-07
ZNF45	3.2905686917001855	1.1473251628512648	2.1432435288489207	2.5432631301814523e-09	3.6836315171173393e-07
FRMD8	5.120133051546549	3.1160546850794013	2.004078366467148	3.4531040412962274e-09	3.6836315171173393e-07
IWS1	5.694884565957899	3.4936362393762628	2.2012483265816365	3.472201109230766e-09	3.6836315171173393e-07
PTPN4	2.8618104532541206	1.1131930953972242	1.7486173578568964	5.679909775232495e-09	3.6836315171173393e-07
TMOD3	4.693764386967862	1.6411407353231036	3.0526236516447582	4.673626843972499e-09	3.6836315171173393e-07
RP11-384K6.6	2.8340369121605034	1.2349622375917548	1.5990746745687485	4.648336119384181e-09	3.6836315171173393e-07
DOCK10	6.009145791521222	2.056349244708178	3.952796546813044	2.962293494495569e-10	3.6836315171173393e-07
TET2	3.363293943934612	1.3358433161056595	2.0274506278289524	4.676444453547252e-09	3.6836315171173393e-07
ZFAND3	5.354556869778607	3.0641210000311245	2.2904358697474825	3.474328795975276e-09	3.6836315171173393e-07
RP11-261C10.3	0.55035371849423	0.0616066843366121	0.4887470341576179	3.4681379483531187e-09	3.6836315171173393e-07
RASSF5	6.6205003083381335	4.3318858605182715	2.288614447819862	2.329263296260919e-09	3.6836315171173393e-07
USO1	5.503025546142688	2.5038245253729574	2.99920102076973	5.129786657807787e-09	3.6836315171173393e-07
MYH9	8.94820445114387	7.004716408280498	1.9434880428633718	3.837068908365684e-09	3.6836315171173393e-07
PLA2G4A	1.6736380557805641	0.28462874030994645	1.3890093154706178	5.625949297437538e-09	3.6836315171173393e-07
LOC728739	0.7330797449982487	0.06132047739074055	0.6717592676075081	2.5683363372927926e-09	3.6836315171173393e-07
STAG1	4.829954422648234	2.477728620816018	2.3522258018322155	5.160636944143327e-09	3.6836315171173393e-07
ANKRD33B	5.097239657511492	1.4872817746329534	3.609957882878539	7.585696933584244e-10	3.6836315171173393e-07
DYRK1A	5.635939519915906	3.285023274039398	2.3509162458765083	2.573546120240328e-09	3.6836315171173393e-07
SRGAP2B	1.392822800532738	0.16647151550125489	1.2263512850314833	1.5206015268048553e-09	3.6836315171173393e-07
IER5	5.917072545365029	3.68679281806881	2.2302797272962187	2.1010083103157192e-09	3.6836315171173393e-07
NAAA	4.589567222762384	2.608941064004452	1.9806261587579321	3.14505675260909e-09	3.6836315171173393e-07
TGIF1	4.946337549482876	2.336520011106393	2.609817538376483	3.143120285941559e-09	3.6836315171173393e-07
CDC42SE2	6.547509390676051	3.440495585173286	3.107013805502765	1.5550538657036588e-09	3.6836315171173393e-07
C18orf25	4.128355886006631	1.9215184262755993	2.206837459731031	2.5591617035174125e-09	3.6836315171173393e-07
ZNF281	4.391751329708342	1.2782235828465103	3.1135277468618314	5.157544523900727e-09	3.6836315171173393e-07
NIPBL	5.407200677552309	2.980950166116683	2.426250511435626	3.474328795975276e-09	3.6836315171173393e-07
ZNF473	3.1973857825709704	1.5682773573531046	1.6291084252178658	4.648336119384181e-09	3.6836315171173393e-07
AHR	5.503270905475411	1.5472177072875462	3.9560531981878646	8.416273554825593e-10	3.6836315171173393e-07
SRSF4	6.309316455730173	4.272535963010624	2.036780492719549	4.676444453547252e-09	3.6836315171173393e-07
PIK3R4	4.193594753113816	1.5903534957513679	2.603241257362448	2.3278058335962247e-09	3.6836315171173393e-07
MNDA	5.163870027354379	1.3610157466710564	3.8028542806833228	1.3940295372525994e-10	3.6836315171173393e-07
IRF2	5.807523163409792	2.729361676413056	3.078161486996736	9.304686509383661e-10	3.6836315171173393e-07
CSNK2A3	0.41326144533921283	0.06677264414324785	0.346488801195965	4.801078736908944e-09	3.6836315171173393e-07
GBP5	6.444337831895114	2.4386842963459237	4.00565353554919	1.9041873052649618e-09	3.6836315171173393e-07
DBR1	3.3359875771493543	1.1636056302331619	2.1723819469161922	2.5687433255898168e-09	3.6836315171173393e-07
SACS	3.849965496669161	1.247530951729642	2.602434544939519	2.573546120240328e-09	3.6836315171173393e-07
MEF2A	5.142851385993893	2.872404467413775	2.270446918580118	5.157544523900727e-09	3.6836315171173393e-07
SLC20A1	5.947850951525962	4.069865723762939	1.8779852277630225	2.329263296260919e-09	3.6836315171173393e-07
MPEG1	7.927891917658533	4.974917165141305	2.9529747525172283	2.329263296260919e-09	3.6836315171173393e-07
AQR	4.960060307384746	2.5423462652135065	2.417714042171239	3.472201109230766e-09	3.6836315171173393e-07
ZBTB25	2.682912129441924	0.9075927882193892	1.7753193412225348	5.099100151240683e-09	3.6836315171173393e-07
NOTCH1	5.40503993371259	3.2724388949791594	2.132601038733431	3.143120285941559e-09	3.6836315171173393e-07
WDR20	3.863923225077711	1.8846512215570268	1.979272003520684	5.129786657807787e-09	3.6836315171173393e-07
DSE	3.666993514762087	0.898086427118847	2.76890708764324	1.5510814339816332e-09	3.6836315171173393e-07
KIF13B	4.276195523474334	2.349560510688512	1.9266350127858218	4.676444453547252e-09	3.6836315171173393e-07
GOLPH3	5.6940512427292305	2.721730907344468	2.9723203353847625	2.573546120240328e-09	3.6836315171173393e-07
GNG2	5.996866032179236	2.993938499046095	3.002927533133141	2.329263296260919e-09	3.6836315171173393e-07
TLE4	4.486033723824592	1.9429631467064443	2.543070577118148	2.8286693352043438e-09	3.6836315171173393e-07
PTPRE	5.057319742731437	2.093980213863731	2.963339528867706	9.323030643163467e-10	3.6836315171173393e-07
ZNF621	3.672641675366502	1.6182080708042799	2.054433604562222	4.665183058504895e-09	3.6836315171173393e-07
XPO6	6.327569899642954	4.304349587494176	2.023220312148778	4.236571581735788e-09	3.6836315171173393e-07
TBC1D22B	3.9229362095565206	1.9823681515216864	1.9405680580348341	5.157544523900727e-09	3.6836315171173393e-07
HCK	6.920674343848337	3.8983162156131375	3.0223581282352	4.676444453547252e-09	3.6836315171173393e-07
LINS	3.407979130695915	1.7771385440115404	1.6308405866843747	1.1379500331815152e-09	3.6836315171173393e-07
CDC42SE1	6.492991340192614	3.755882712935218	2.7371086272573955	4.676444453547252e-09	3.6836315171173393e-07
IL18BP	5.0165427207952185	2.972869433727366	2.0436732870678527	9.323030643163467e-10	3.6836315171173393e-07
NRBF2	4.382829093573254	1.824262109673193	2.558566983900061	1.7210142717247576e-09	3.6836315171173393e-07
ZNF765	2.7676766071015235	0.5706290652977084	2.197047541803815	1.5451398030765453e-09	3.6836315171173393e-07
PCNX	4.944482435085356	2.902880828833603	2.041601606251753	5.160636944143327e-09	3.6836315171173393e-07
ZXDC	3.987723380857187	2.5123518405671037	1.4753715402900833	1.0331586925688916e-09	3.6836315171173393e-07
RDX	4.511927002288237	1.487209795171333	3.024717207116904	3.143120285941559e-09	3.6836315171173393e-07
MOB1A	5.795679402760333	2.233923003804944	3.5617563989553895	5.659621046989025e-09	3.6836315171173393e-07
MAFB	5.300031123630683	2.8556161924623	2.4444149311683834	1.716641109949064e-09	3.6836315171173393e-07
ANXA5	7.506544607698508	4.909670699057599	2.5968739086409096	4.234005070907495e-09	3.6836315171173393e-07
TSTD2	2.472777215535409	0.26620849876357966	2.2065687167718293	5.575774776527767e-09	3.6836315171173393e-07
ANXA7	6.083865984014601	3.1200971992684985	2.9637687847461023	3.14505675260909e-09	3.6836315171173393e-07
FOXN2	3.6533284837211704	1.1874985290619837	2.4658299546591866	3.143120285941559e-09	3.6836315171173393e-07
MARCKS	6.686636432063473	4.0830448045800765	2.6035916274833966	9.329152560282492e-10	3.6836315171173393e-07
PPP1R9B	7.344133436285683	5.517924116338394	1.8262093199472895	7.590730277273646e-10	3.6836315171173393e-07
LILRB1	5.464080308712036	3.3733293681513947	2.0907509405606417	1.1453682957705968e-09	3.6836315171173393e-07
SBNO2	5.7867527636883676	3.881428505401589	1.9053242582867784	8.410721779589239e-10	3.6836315171173393e-07
TPP1	7.311237934217692	5.678795343689873	1.6324425905278188	2.8462451088933875e-09	3.6836315171173393e-07
IRF2BP2	6.215689578973464	3.707300977245487	2.5083886017279773	1.4047290010011277e-09	3.6836315171173393e-07
SMARCE1	6.651980343093369	4.54749794832413	2.1044823947692386	5.679909775232495e-09	3.6836315171173393e-07
TRIM69	3.4975415550791085	1.2468345112489119	2.2507070438301966	5.148277127726346e-09	3.6836315171173393e-07
ZNF786	2.8661718134645637	1.3420712081087076	1.5241006053558561	5.160636944143327e-09	3.6836315171173393e-07
CSTF2T	5.027687799839912	2.2906646957807015	2.7370231040592103	1.4011215743242434e-09	3.6836315171173393e-07
AP3B1	5.435965285618378	2.4188428494980245	3.0171224361203537	3.8137543695501786e-09	3.6836315171173393e-07
MFN1	4.330287268810043	2.058608745164746	2.271678523645297	5.148277127726346e-09	3.6836315171173393e-07
MYD88	6.275935100521309	3.869287737088989	2.40664736343232	4.052135529106393e-10	3.6836315171173393e-07
IGSF6	4.043834213625711	1.0938598904427543	2.949974323182957	2.8286693352043438e-09	3.6836315171173393e-07
MAML2	3.0040472591251737	1.137457756750744	1.8665895023744297	2.323438325965656e-09	3.6836315171173393e-07
ZNF710	4.690133628131948	2.657806264190797	2.0323273639411505	6.844367703785251e-10	3.6836315171173393e-07
DCTD	5.653996680090332	3.5782612917022076	2.075735388388124	1.7210142717247576e-09	3.6836315171173393e-07
ALG11	1.0041027045399904	0.23750640729374228	0.7665962972462481	5.575774776527767e-09	3.6836315171173393e-07
MORC3	4.155033023932159	1.058333084672153	3.096699939260006	4.234005070907495e-09	3.6836315171173393e-07
GUSBP1	2.0918609506009043	1.0319171657356845	1.0599437848652198	1.719920048750696e-09	3.6836315171173393e-07
EPG5	4.336765691605997	1.8929433811959184	2.443822310410079	6.844367703785251e-10	3.6836315171173393e-07
IGF2R	6.293148313149087	3.14462369702457	3.148524616124517	1.2686031722543612e-09	3.6836315171173393e-07
BIRC6	5.783634764252923	2.7766221426273994	3.007012621625524	5.160636944143327e-09	3.6836315171173393e-07
ARSB	3.6754620847996478	1.4192269857538586	2.256235099045789	1.9029830379657824e-09	3.6836315171173393e-07
ELMO2	4.774017370092167	2.9161500791192543	1.857867290972913	3.474328795975276e-09	3.6836315171173393e-07
ZNF74	2.314914993730728	0.4560562478981356	1.8588587458325923	1.880230849615007e-09	3.6836315171173393e-07
SH3BP2	5.728531163629836	4.548331638014	1.1801995256158362	5.693471402415256e-09	3.6836315171173393e-07
CASP4	6.479401973053272	4.2970492286794215	2.1823527443738504	1.9041873052649618e-09	3.6836315171173393e-07
FGD5-AS1	5.817450761040169	3.1571818081127567	2.660268952927412	3.474328795975276e-09	3.6836315171173393e-07
ALG12	3.7228531166805645	2.3388978220732923	1.3839552946072722	1.4011215743242434e-09	3.6836315171173393e-07
RASSF2	7.3510120525937275	4.757973895755527	2.5930381568382	3.474328795975276e-09	3.6836315171173393e-07
EAF1	4.386706177924244	2.090652756802409	2.2960534211218353	3.14505675260909e-09	3.6836315171173393e-07
SLC8A1	2.93391426465762	0.9381204690106912	1.9957937956469287	5.693471402415256e-09	3.6836315171173393e-07
KPNA6	5.386015045377226	3.354360662327764	2.031654383049462	5.160636944143327e-09	3.6836315171173393e-07
HSD11B1	3.930225698481439	0.6272121991588782	3.303013499322561	2.811190331550924e-09	3.6836315171173393e-07
CTR9	5.209647572687665	2.247042913636143	2.9626046590515216	1.9041873052649618e-09	3.6836315171173393e-07
CD47	6.3446401586989065	4.48322784003266	1.8614123186662468	6.169772508124959e-10	3.6836315171173393e-07
DICER1	5.174060017933009	2.276254583683987	2.8978054342490216	6.82613583022299e-10	3.6836315171173393e-07
ZDHHC7	5.220879539939296	3.21897784869416	2.001901691245136	3.834731764827763e-09	3.6836315171173393e-07
TRIP11	4.100681399310455	2.0502901247970287	2.050391274513426	2.844483163607356e-09	3.6836315171173393e-07
LACTB	4.27885708180672	1.6590462485482955	2.6198108332584242	1.2686031722543612e-09	3.6836315171173393e-07
SAMD9	4.450027619478501	1.816610184697836	2.633417434780665	3.8137543695501786e-09	3.6836315171173393e-07
IVNS1ABP	6.530040214318542	4.129083432791469	2.400956781527073	2.575148830004793e-09	3.6836315171173393e-07
CASS4	1.472776506346174	0.16465466799931436	1.3081218383468596	1.862440586172133e-09	3.6836315171173393e-07
RNF213	7.624798362948845	5.32902972906855	2.2957686338802956	8.416273554825593e-10	3.6836315171173393e-07
ZNF17	2.351855248545323	0.6994171116492209	1.652438136896102	4.6203779249931645e-09	3.6836315171173393e-07
SRGAP2	5.138928422833949	3.398290295731072	1.7406381271028772	7.590730277273646e-10	3.6836315171173393e-07
ZNF583	1.65284260307706	0.3293577568337171	1.3234848462433428	2.2787336453923835e-09	3.6836315171173393e-07
NAIP	3.5343220759537815	1.4532777542897168	2.0810443216640646	2.575148830004793e-09	3.6836315171173393e-07
USP32	4.587894057472814	1.9189064849927657	2.6689875724800487	1.1453682957705968e-09	3.6836315171173393e-07
CCNT2	4.059062327173063	1.6143082402564763	2.4447540869165865	4.665183058504895e-09	3.6836315171173393e-07
C19orf55	2.3316942492583017	0.5693039556783865	1.7623902935799152	3.077908844645059e-09	3.6836315171173393e-07
LOC652276	1.1887194319440175	0.2301765635056229	0.9585428684383946	5.506197285622383e-09	3.6836315171173393e-07
SP140L	5.043317438426918	3.31568698341397	1.7276304550129478	3.6579559625320576e-10	3.6836315171173393e-07
CORO1C	6.354434188845647	4.018566492245214	2.335867696600433	3.837068908365684e-09	3.6836315171173393e-07
AKIRIN1	5.341824340931557	2.3041070543711983	3.0377172865603583	5.160636944143327e-09	3.6836315171173393e-07
PSTPIP2	4.28040333484497	1.1457068234028376	3.1346965114421326	6.82613583022299e-10	3.6836315171173393e-07
RAPGEF2	3.8402636087787014	1.225775649908508	2.6144879588701935	1.9029830379657824e-09	3.6836315171173393e-07
LDLRAD3	1.8680200155121405	0.1866708306808571	1.6813491848312834	4.906535145911012e-09	3.6836315171173393e-07
KLF13	6.616812445324881	3.710094246502003	2.9067181988228783	3.837068908365684e-09	3.6836315171173393e-07
PLEK	7.688199518962029	4.6734813394601105	3.0147181795019184	2.962293494495569e-10	3.6836315171173393e-07
AKAP10	4.1136662364439776	1.6229473825410499	2.4907188539029277	4.665183058504895e-09	3.6836315171173393e-07
CYTH1	6.694759627229779	4.749630980108401	1.9451286471213773	1.9041873052649618e-09	3.6836315171173393e-07
THEMIS2	5.5918841834429305	3.630224674786275	1.9616595086566555	1.5550538657036588e-09	3.6836315171173393e-07
CNOT6L	5.257282761148199	3.028828200731878	2.2284545604163206	5.157544523900727e-09	3.6836315171173393e-07
ADAR	7.48384753527346	5.451306486626306	2.032541048647154	4.236571581735788e-09	3.6836315171173393e-07
ZBTB1	5.158868065637974	1.956761330668133	3.202106734969841	4.648336119384181e-09	3.6836315171173393e-07
LOC100288123	0.8592200157714593	0.027757166818277	0.8314628489531823	3.745059488311563e-09	3.6836315171173393e-07
PRMT9	2.831232371595486	0.9767145627438518	1.854517808851634	5.679909775232495e-09	3.6836315171173393e-07
BHLHE40	5.982418893900406	3.3786434576962807	2.6037754362041254	4.673626843972499e-09	3.6836315171173393e-07
UBXN7	2.6673660178426193	1.2678881501690595	1.3994778676735598	2.323438325965656e-09	3.6836315171173393e-07
NMT1	6.593696707973738	4.659059398908236	1.9346373090655016	3.14505675260909e-09	3.6836315171173393e-07
TAP1	7.226124883304616	4.153544493625292	3.072580389679324	7.590730277273646e-10	3.6836315171173393e-07
ATXN7L3	5.99064877127689	4.307114210266272	1.6835345610106174	3.472201109230766e-09	3.6836315171173393e-07
ZNFX1	5.76589406918599	3.6271473291274834	2.1387467400585063	3.6579559625320576e-10	3.6836315171173393e-07
SAMD4B	4.936673520291563	2.9864519042523554	1.9502216160392072	2.1049788855314877e-09	3.6836315171173393e-07
ACAD8	4.016304418357004	1.9818374161437968	2.034467002213207	4.673626843972499e-09	3.6836315171173393e-07
NABP1	4.571260169957975	2.058951372269844	2.5123087976881315	5.522862869172022e-10	3.6836315171173393e-07
HIVEP1	5.062574715502565	1.3691964964340646	3.6933782190685007	4.5091754365449354e-10	3.6836315171173393e-07
CLASP1	4.908387073530797	2.2653169134776965	2.6430701600531004	5.160636944143327e-09	3.6836315171173393e-07
HELB	1.3517197443975402	0.2836065710272432	1.068113173370297	2.6003135051347365e-10	3.6836315171173393e-07
SLC25A30	3.2105381286463923	0.948237329835053	2.2623007988113395	9.207396888580531e-10	3.6836315171173393e-07
XPO5	5.164022115245964	3.066688261612562	2.097333853633402	2.1049788855314877e-09	3.6836315171173393e-07
STAM	3.4253233291644007	1.3013037426302976	2.124019586534103	4.665183058504895e-09	3.6836315171173393e-07
ATP11A	4.200429514271898	0.9584376198409534	3.241991894430944	5.690078306308563e-09	3.6836315171173393e-07
SRRM2	8.299059393537824	6.425556674325883	1.873502719211941	5.693471402415256e-09	3.6836315171173393e-07
TNFAIP8	5.973764575192644	3.3271457132459092	2.6466188619467346	7.590730277273646e-10	3.6836315171173393e-07
RPS6KA5	1.7638255062537056	0.37313395739197164	1.390691548861734	4.2263138263011795e-09	3.6836315171173393e-07
ZNF136	2.8365894492961767	0.8618521874142849	1.974737261881892	1.3734439367824845e-09	3.6836315171173393e-07
DRAM1	5.717913645401762	2.7180518987364226	2.999861746665339	2.83920315723323e-09	3.6836315171173393e-07
TNFAIP3	6.151342322318646	2.7596762556778387	3.3916660666408074	4.063241334166866e-10	3.6836315171173393e-07
DROSHA	5.1980689046309525	3.4191766858980825	1.77889221873287	2.329263296260919e-09	3.6836315171173393e-07
POTEE	2.8718287404550766	0.7229290218157498	2.148899718639327	5.053375832108499e-09	3.6836315171173393e-07
ZNF200	3.251854160423895	1.0408482200190936	2.2110059404048013	1.5451398030765453e-09	3.6836315171173393e-07
LOC100289511	0.6912038950344446	0.0	0.6912038950344446	7.905387438684389e-10	3.6836315171173393e-07
RREB1	4.173609654260227	2.083699602185929	2.0899100520742984	2.575148830004793e-09	3.6836315171173393e-07
PEAK1	4.482349233588699	2.565591147069088	1.9167580865196108	4.665183058504895e-09	3.6836315171173393e-07
ZC3H14	4.809191361804636	2.400524330689138	2.408667031115498	3.827727927558088e-09	3.6836315171173393e-07
SNX6	5.323974567556423	2.796408143457673	2.52756642409875	3.837068908365684e-09	3.6836315171173393e-07
ARAP2	4.249321994362177	1.4376570772409525	2.8116649171212242	4.673626843972499e-09	3.6836315171173393e-07
LOC102723726	1.386670746819889	0.07938428344755055	1.3072864633723387	4.906535145911012e-09	3.6836315171173393e-07
CASP8	4.96746646013264	2.389287091320295	2.5781793688123456	2.9602362102380566e-10	3.6836315171173393e-07
TAP2	6.88836564609927	4.672530564677638	2.2158350814216323	8.416273554825593e-10	3.6836315171173393e-07
PPP1R10	5.77764988696938	4.099424242858579	1.6782256441108006	2.329263296260919e-09	3.6836315171173393e-07
PLSCR1	4.700870864958761	1.9859458166871673	2.7149250482715934	2.329263296260919e-09	3.6836315171173393e-07
ZNF613	2.251301669713949	0.8512078990547236	1.4000937706592254	2.0930872126081104e-09	3.6836315171173393e-07
RGL1	4.679131997869247	2.4342725057829417	2.244859492086305	7.570614883473559e-10	3.6836315171173393e-07
AGO3	2.7008984445448236	0.972417090498123	1.7284813540467008	5.659621046989025e-09	3.6836315171173393e-07
ZNF816	2.7829396289392703	0.8212793751876846	1.9616602537515857	1.880230849615007e-09	3.6836315171173393e-07
ATXN1L	4.505234130180929	2.21416654544782	2.291067584733109	2.575148830004793e-09	3.6836315171173393e-07
ZNF81	1.9518266066936345	0.668344553328647	1.2834820533649876	5.148277127726346e-09	3.6836315171173393e-07
LMLN	1.9174320847350002	0.5909111297086254	1.3265209550263748	2.83920315723323e-09	3.6836315171173393e-07
VPS52	4.436468460880485	2.6170648138745856	1.8194036470058998	3.143120285941559e-09	3.6836315171173393e-07
NSUN3	2.0580650544242935	0.6457582645891922	1.4123067898351014	4.405897343715348e-10	3.6836315171173393e-07
CDC23	4.640178597410234	2.2213987096716648	2.418779887738569	5.160636944143327e-09	3.6836315171173393e-07
NCDN	3.7910272633368085	2.593069433164816	1.1979578301719926	4.236571581735788e-09	3.6836315171173393e-07
IFNG	2.5103471749739295	0.48389732710662625	2.026449847867303	2.5687433255898168e-09	3.6836315171173393e-07
EML4	6.026819857414824	3.1402332225997096	2.8865866348151146	7.585696933584244e-10	3.6836315171173393e-07
TJAP1	4.568791294879804	3.1450998612102876	1.4236914336695166	2.83920315723323e-09	3.6836315171173393e-07
ARHGEF3	5.440525414567769	2.521968198224303	2.9185572163434657	5.0061605358033e-10	3.6836315171173393e-07
IL17RA	4.975630033549793	3.4007959440521303	1.5748340894976627	4.234005070907495e-09	3.6836315171173393e-07
ERCC6L2	1.7030568639456187	0.2208917708509397	1.482165093094679	2.0603688378048022e-09	3.6836315171173393e-07
C14orf159	4.762780393078381	3.336028092602272	1.426752300476109	3.14505675260909e-09	3.6836315171173393e-07
GNPTG	4.726477523169527	2.969261146013081	1.7572163771564462	3.1373172542808193e-09	3.6836315171173393e-07
ZNF445	3.822175886364497	1.9793181108855213	1.8428577754789757	3.4658250039478877e-09	3.6836315171173393e-07
TPM3	8.5000206301603	6.048206953649988	2.4518136765103122	3.14505675260909e-09	3.6836315171173393e-07
ARMC8	4.635093572704006	2.4600199300012493	2.175073642702757	2.3278058335962247e-09	3.6836315171173393e-07
ARMC2	1.214844728256569	0.45122502480962295	0.7636197034469461	2.314725236722948e-09	3.6836315171173393e-07
TPR	6.691994177471661	3.8652665165378988	2.826727660933762	3.474328795975276e-09	3.6836315171173393e-07
C2CD3	4.522383702768634	2.2844531794295184	2.2379305233391156	3.827727927558088e-09	3.6836315171173393e-07
TP53BP1	5.058644216310557	2.6082790046947717	2.4503652116157855	2.575148830004793e-09	3.6836315171173393e-07
C3orf38	4.083289042504699	2.0266778315449896	2.0566112109597094	5.129786657807787e-09	3.6836315171173393e-07
MAEA	5.270520280608793	3.663087450786181	1.6074328298226126	3.4658250039478877e-09	3.6836315171173393e-07
SIGLEC7	2.067143370479001	0.41988231549311383	1.6472610549858873	2.5432631301814523e-09	3.6836315171173393e-07
TBCCD1	3.5467055667056164	1.580598043861403	1.9661075228442135	4.2263138263011795e-09	3.6836315171173393e-07
FAM21A	5.474104808238796	3.9320743542170478	1.5420304540217487	1.0338335674753702e-09	3.6836315171173393e-07
TCEB3	5.166867516978185	3.0759953364340333	2.0908721805441512	3.6579559625320576e-10	3.6836315171173393e-07
ASB16	1.1450430135089693	0.24818105887806208	0.8968619546309072	5.625949297437538e-09	3.6836315171173393e-07
EFR3A	5.223752946052425	2.5951455863687176	2.6286073596837074	2.0930872126081104e-09	3.6836315171173393e-07
LEO1	4.626098382843361	2.0102464646343026	2.6158519182090587	5.659621046989025e-09	3.6836315171173393e-07
NCK1	4.489639687854824	2.1798432460724695	2.3097964417823547	5.679909775232495e-09	3.6836315171173393e-07
ZNF646	4.222934023861742	2.2804910658096897	1.9424429580520526	5.679909775232495e-09	3.6836315171173393e-07
BTN2A2	5.270998054526527	2.631642441555245	2.639355612971282	3.834731764827763e-09	3.6836315171173393e-07
MAP3K8	4.355580743247847	1.824151365916229	2.531429377331618	4.665183058504895e-09	3.6836315171173393e-07
CD53	8.441037953469628	5.628325637068026	2.812712316401602	1.4047290010011277e-09	3.6836315171173393e-07
SNX27	4.385782786028239	2.0417191155406225	2.3440636704876163	2.323438325965656e-09	3.6836315171173393e-07
CBL	5.485430809530907	2.2313020628249403	3.254128746705967	3.472201109230766e-09	3.6836315171173393e-07
LENG8	6.791250027246145	4.371076006018839	2.4201740212273055	3.837068908365684e-09	3.6836315171173393e-07
CMTM6	5.942694761538222	2.52680608340488	3.415888678133342	5.160636944143327e-09	3.6836315171173393e-07
ZNF304	3.2638113922797425	0.7832291951067083	2.4805821971730344	6.82613583022299e-10	3.6836315171173393e-07
CXCL10	6.182404967290045	2.116432265381689	4.065972701908356	1.0331586925688916e-09	3.6836315171173393e-07
IL15RA	4.472905562282753	2.0873597829529538	2.385545779329799	1.5451398030765453e-09	3.6836315171173393e-07
